contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
AF226162.1	2229	No	NA	2	2	0	Low-quality	Genome-fragment	25.74	AAI-based (high-confidence)	0.0	1.0	
U03563.1	4253	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF127178.1	4674	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF214040.1	11484	No	NA	3	3	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB033691.1	6878	No	NA	4	3	0	Medium-quality	Genome-fragment	65.09	AAI-based (high-confidence)	0.0	1.0	
AB033692.1	3418	No	NA	3	2	0	Low-quality	Genome-fragment	33.17	AAI-based (high-confidence)	0.0	1.0	
AJ004930.1	2617	No	NA	5	2	0	High-quality	High-quality	99.7	AAI-based (high-confidence)	0.0	1.0	
AJ132755.1	2474	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF528165.1	6980	No	NA	1	1	0	Medium-quality	Genome-fragment	56.36	AAI-based (high-confidence)	0.0	1.0	
AF528166.1	4527	No	NA	1	1	0	Low-quality	Genome-fragment	36.46	AAI-based (high-confidence)	0.0	1.0	
U15018.1	12255	No	NA	1	1	0	Medium-quality	Genome-fragment	66.86	AAI-based (high-confidence)	0.0	1.0	
M94133.1	4888	No	NA	2	1	0	Low-quality	Genome-fragment	26.59	AAI-based (high-confidence)	0.0	1.0	
AF434161.1	1716	No	NA	1	1	0	Low-quality	Genome-fragment	9.3	AAI-based (high-confidence)	0.0	1.0	
AF408636.1	6751	No	NA	6	0	0	Medium-quality	Genome-fragment	51.17	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AY039807.1	4100	No	NA	8	1	0	Low-quality	Genome-fragment	31.08	AAI-based (high-confidence)	0.0	1.0	
AY034425.1	2322	No	NA	5	0	0	Low-quality	Genome-fragment	17.6	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
J04331.1	6680	No	NA	1	1	0	Medium-quality	Genome-fragment	63.09	AAI-based (high-confidence)	0.0	1.0	
M20869.1	3376	No	NA	2	2	0	Low-quality	Genome-fragment	31.86	AAI-based (high-confidence)	0.0	1.0	
AF278534.1	3332	No	NA	1	1	0	Low-quality	Genome-fragment	40.91	AAI-based (high-confidence)	0.0	1.0	
AF278535.1	2591	No	NA	1	1	0	Low-quality	Genome-fragment	30.96	AAI-based (high-confidence)	0.0	1.0	
U57046.1	1957	No	NA	2	1	0	Low-quality	Genome-fragment	24.07	AAI-based (high-confidence)	0.0	1.0	
D86636.1	5600	No	NA	2	2	0	Medium-quality	Genome-fragment	50.6	AAI-based (high-confidence)	0.0	1.0	
D86637.1	2831	No	NA	4	2	0	Low-quality	Genome-fragment	26.05	AAI-based (high-confidence)	0.0	1.0	
D86638.1	2417	No	NA	3	2	0	Low-quality	Genome-fragment	22.24	AAI-based (high-confidence)	0.0	1.0	
AB070225.1	8513	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
X99149.1	5841	No	NA	3	2	0	Medium-quality	Genome-fragment	56.26	AAI-based (high-confidence)	0.0	1.0	
AF447397.1	4507	No	NA	5	2	0	Low-quality	Genome-fragment	43.44	AAI-based (high-confidence)	0.0	1.01	
AF525933.1	7794	No	NA	2	1	0	Medium-quality	Genome-fragment	62.21	AAI-based (high-confidence)	0.0	1.0	
AF525934.1	1788	No	NA	1	0	0	Low-quality	Genome-fragment	14.27	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF525935.1	1515	No	NA	1	0	0	Low-quality	Genome-fragment	12.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF525936.1	1402	No	NA	2	0	0	Low-quality	Genome-fragment	11.19	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ404630.1	2341	No	NA	1	1	0	Low-quality	Genome-fragment	17.32	AAI-based (high-confidence)	0.0	1.0	
AJ404634.1	2328	No	NA	1	1	0	Low-quality	Genome-fragment	17.12	AAI-based (high-confidence)	0.0	1.0	
AJ404637.1	2225	No	NA	1	1	0	Low-quality	Genome-fragment	16.46	AAI-based (high-confidence)	0.0	1.0	
AJ404626.1	1714	No	NA	1	0	0	Low-quality	Genome-fragment	12.6	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ289871.1	1557	No	NA	1	1	0	Low-quality	Genome-fragment	11.52	AAI-based (high-confidence)	0.0	1.0	
AJ404629.1	1418	No	NA	1	1	0	Low-quality	Genome-fragment	10.43	AAI-based (high-confidence)	0.0	1.0	
AJ278646.1	1025	No	NA	2	1	0	Low-quality	Genome-fragment	7.59	AAI-based (high-confidence)	0.0	1.0	
AY149905.1	11375	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
L29010.1	12507	No	NA	3	1	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
M65139.1	3171	No	NA	1	1	0	Low-quality	Genome-fragment	38.38	AAI-based (high-confidence)	0.0	1.0	
M28817.1	2774	No	NA	1	1	0	Low-quality	Genome-fragment	33.62	AAI-based (high-confidence)	0.0	1.0	
M28818.1	2173	No	NA	2	1	0	Low-quality	Genome-fragment	26.33	AAI-based (high-confidence)	0.0	1.01	
Z69910.1	4019	No	NA	3	3	0	High-quality	High-quality	96.89	AAI-based (high-confidence)	0.0	1.0	
AF025538.1	8911	No	NA	2	1	0	Medium-quality	Genome-fragment	52.77	AAI-based (high-confidence)	0.0	1.0	
U42555.1	4801	No	NA	3	2	0	Low-quality	Genome-fragment	29.28	AAI-based (high-confidence)	0.0	1.0	
U27809.1	3057	No	NA	2	2	0	Low-quality	Genome-fragment	17.98	AAI-based (high-confidence)	0.0	1.0	
M55012.1	1168	No	NA	1	1	0	Low-quality	Genome-fragment	36.94	HMM-based (lower-bound)	0.0	1.0	
AJ272327.1	3383	No	NA	1	1	0	Low-quality	Genome-fragment	40.44	AAI-based (high-confidence)	0.0	1.0	
AJ272328.2	2435	No	NA	1	1	0	Low-quality	Genome-fragment	28.28	AAI-based (high-confidence)	0.0	1.0	
AJ272329.1	2659	No	NA	2	2	0	Low-quality	Genome-fragment	31.29	AAI-based (high-confidence)	0.0	1.0	
X94346.1	3128	No	NA	1	1	0	Low-quality	Genome-fragment	37.59	AAI-based (high-confidence)	0.0	1.0	
X94347.1	2735	No	NA	1	1	0	Low-quality	Genome-fragment	32.87	AAI-based (high-confidence)	0.0	1.0	
X76993.1	2438	No	NA	2	2	0	Low-quality	Genome-fragment	29.3	AAI-based (high-confidence)	0.0	1.0	
AY033436.1	1781	No	NA	1	1	0	Medium-quality	Genome-fragment	50.18	AAI-based (high-confidence)	0.0	1.0	
AY033437.1	1611	No	NA	1	0	0	Low-quality	Genome-fragment	45.45	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
S51557.1	5449	No	NA	2	1	0	Medium-quality	Genome-fragment	70.86	AAI-based (high-confidence)	0.0	1.0	
S55890.1	2231	No	NA	2	0	0	Low-quality	Genome-fragment	29.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
D31879.1	8970	No	NA	1	1	0	Medium-quality	Genome-fragment	52.48	AAI-based (high-confidence)	0.0	1.0	
D13176.1	3514	No	NA	2	0	0	Low-quality	Genome-fragment	20.46	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
X53563.1	2504	No	NA	2	1	0	Low-quality	Genome-fragment	14.58	AAI-based (high-confidence)	0.0	1.0	
D10979.1	2157	No	NA	2	0	0	Low-quality	Genome-fragment	12.62	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AB006531.1	8797	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF183905.1	8550	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF166084.1	6791	No	NA	4	3	0	Medium-quality	Genome-fragment	63.73	AAI-based (high-confidence)	0.0	1.0	
Z36974.2	3855	No	NA	4	1	0	Low-quality	Genome-fragment	36.18	AAI-based (high-confidence)	0.0	1.0	
U01059.1	6099	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF020617.1	2835	No	NA	2	2	0	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
AF337175.1	5133	No	NA	3	2	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
D55668.1	1645	No	NA	1	1	0	Low-quality	Genome-fragment	46.3	AAI-based (high-confidence)	0.0	1.0	
D55669.1	1445	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
M65138.1	3158	No	NA	1	1	0	Low-quality	Genome-fragment	36.88	AAI-based (high-confidence)	0.0	1.0	
M64713.1	2799	No	NA	1	1	0	Low-quality	Genome-fragment	32.68	AAI-based (medium-confidence)	0.0	1.0	
M60291.1	2293	No	NA	2	1	0	Low-quality	Genome-fragment	27.74	AAI-based (high-confidence)	0.0	1.02	
AF325840.1	4844	No	NA	3	1	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
AF039063.1	2514	No	NA	1	1	0	High-quality	High-quality	96.97	AAI-based (medium-confidence)	0.0	1.0	
AY082891.1	7453	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF319555.1	3103	No	NA	1	1	0	Medium-quality	Genome-fragment	69.69	AAI-based (high-confidence)	0.0	1.0	
AF318942.1	1433	No	NA	3	1	0	Low-quality	Genome-fragment	31.54	AAI-based (high-confidence)	0.0	1.0	
U60650.1	3360	No	NA	1	0	0	Medium-quality	Genome-fragment	50.58	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF196645.2	3243	No	NA	1	0	0	Low-quality	Genome-fragment	48.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF133429.1	3774	No	NA	1	0	0	Low-quality	Genome-fragment	17.89	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF134509.1	3035	No	NA	1	0	0	Low-quality	Genome-fragment	14.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF134510.1	2415	No	NA	1	0	0	Low-quality	Genome-fragment	11.45	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF134511.1	2121	No	NA	1	0	0	Low-quality	Genome-fragment	10.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF134512.1	1947	No	NA	1	0	0	Low-quality	Genome-fragment	9.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF134513.1	1670	No	NA	1	0	0	Low-quality	Genome-fragment	7.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF052023.1	1259	No	NA	1	0	0	Low-quality	Genome-fragment	5.97	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF052022.1	1114	No	NA	1	0	0	Low-quality	Genome-fragment	5.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF052021.1	1054	No	NA	1	0	0	Low-quality	Genome-fragment	5.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
U73034.2	7279	No	NA	2	1	0	Medium-quality	Genome-fragment	68.47	AAI-based (high-confidence)	0.0	1.0	
J04324.1	3402	No	NA	2	2	0	Low-quality	Genome-fragment	32.07	AAI-based (high-confidence)	0.0	1.0	
AF402620.2	4152	No	NA	3	3	0	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.0	
AF367411.2	9518	No	NA	6	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF314061.1	16527	No	NA	8	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
U42596.1	9608	No	NA	1	1	0	High-quality	High-quality	97.93	AAI-based (high-confidence)	0.0	1.0	
AY242077.1	9123	No	NA	4	2	0	Medium-quality	Genome-fragment	53.32	AAI-based (high-confidence)	0.0	1.0	
AY242078.1	7976	No	NA	6	4	0	Low-quality	Genome-fragment	46.87	AAI-based (high-confidence)	0.0	1.0	
AB086951.1	4048	No	NA	4	4	0	High-quality	High-quality	95.56	AAI-based (medium-confidence)	0.0	1.0	
D10759.1	6423	No	NA	2	1	0	Medium-quality	Genome-fragment	56.32	AAI-based (high-confidence)	0.0	1.0	
M17417.1	3229	No	NA	1	1	0	Low-quality	Genome-fragment	28.34	AAI-based (high-confidence)	0.0	1.0	
M33551.1	1720	No	NA	2	1	0	Low-quality	Genome-fragment	15.1	AAI-based (high-confidence)	0.0	1.0	
AF037268.2	17919	No	NA	11	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
L04281.2	2844	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
M23385.1	8785	No	NA	6	4	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.06	
Z97873.1	5834	No	NA	3	2	0	Low-quality	Genome-fragment	49.33	AAI-based (high-confidence)	0.0	1.0	
U64512.1	3454	No	NA	3	2	0	Low-quality	Genome-fragment	28.05	AAI-based (high-confidence)	0.0	1.0	
Z66493.2	3005	No	NA	4	2	0	Low-quality	Genome-fragment	24.98	AAI-based (high-confidence)	0.0	1.0	
U20976.1	4029	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
U23715.1	3404	No	NA	1	1	0	Low-quality	Genome-fragment	39.26	AAI-based (high-confidence)	0.0	1.0	
U17726.1	2990	No	NA	1	1	0	Low-quality	Genome-fragment	34.77	AAI-based (high-confidence)	0.0	1.0	
U17390.1	2289	No	NA	2	2	0	Low-quality	Genome-fragment	26.37	AAI-based (high-confidence)	0.0	1.0	
U41345.2	5179	No	NA	2	2	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
X93218.1	8776	No	NA	1	1	0	Medium-quality	Genome-fragment	51.98	AAI-based (high-confidence)	0.0	1.0	
M74904.1	4972	No	NA	4	2	0	Low-quality	Genome-fragment	29.46	AAI-based (high-confidence)	0.0	1.0	
X66972.1	2992	No	NA	3	2	0	Low-quality	Genome-fragment	17.76	AAI-based (high-confidence)	0.0	1.0	
S73580.1	7059	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
D49693.1	4391	No	NA	1	1	0	Low-quality	Genome-fragment	14.93	AAI-based (medium-confidence)	0.0	1.0	
D49694.1	3732	No	NA	1	1	0	Low-quality	Genome-fragment	1.84	HMM-based (lower-bound)	0.0	1.0	
D49695.1	3753	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
D49696.1	3560	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
D49697.1	3427	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
D49698.1	2970	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
D49699.1	1994	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
D26127.1	1802	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
D49700.1	1640	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
D14691.1	1430	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AF144617.2	12602	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
M17461.1	6374	No	NA	5	0	0	Low-quality	Genome-fragment	47.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
M17462.1	4063	No	NA	7	0	0	Low-quality	Genome-fragment	30.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
M12921.1	2948	No	NA	6	0	0	Low-quality	Genome-fragment	22.08	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
J04692.1	4579	No	NA	2	2	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
J04357.1	3890	No	NA	3	3	0	Medium-quality	Genome-fragment	73.14	AAI-based (high-confidence)	0.0	1.0	
X08021.1	1448	No	NA	1	1	0	Low-quality	Genome-fragment	27.22	AAI-based (high-confidence)	0.0	1.0	
AB000906.1	9650	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AB033998.1	6927	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
L07884.1	3876	No	NA	4	3	0	Medium-quality	Genome-fragment	72.87	AAI-based (high-confidence)	0.0	1.0	
S46028.1	1449	No	NA	1	1	0	Low-quality	Genome-fragment	27.24	AAI-based (high-confidence)	0.0	1.0	
U08999.1	4647	No	NA	2	1	0	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.0	
D13438.1	6507	No	NA	5	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AJ318061.1	8747	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF126284.1	11824	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AJ292230.1	8451	No	NA	5	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
L31849.1	2728	No	NA	4	2	0	Medium-quality	Genome-fragment	86.26	AAI-based (medium-confidence)	0.0	1.0	
AJ132754.1	2599	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF298895.2	15522	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF329080.1	3096	No	NA	1	1	0	Medium-quality	Genome-fragment	68.92	AAI-based (high-confidence)	0.0	1.0	
X15960.1	1305	No	NA	1	1	0	Low-quality	Genome-fragment	29.24	AAI-based (high-confidence)	0.0	1.0	
AF261668.1	6458	No	NA	4	0	0	Low-quality	Genome-fragment	47.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF261667.1	4213	No	NA	8	0	0	Low-quality	Genome-fragment	30.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF261666.1	2981	No	NA	7	0	0	Low-quality	Genome-fragment	21.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AB066288.1	6056	No	NA	4	4	0	High-quality	High-quality	98.32	AAI-based (high-confidence)	0.0	1.0	
U30944.1	6303	No	NA	4	4	0	High-quality	High-quality	98.85	AAI-based (high-confidence)	0.0	1.0	
AF321298.1	8289	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AY163842.1	4576	No	NA	4	4	0	High-quality	High-quality	97.6	AAI-based (high-confidence)	0.0	1.0	
AF473561.1	5666	No	NA	4	4	0	High-quality	High-quality	99.75	AAI-based (high-confidence)	0.0	1.0	
AJ489744.2	10140	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF473851.2	15192	No	NA	9	6	0	High-quality	High-quality	99.06	AAI-based (high-confidence)	0.0	1.0	
AY377938.1	9346	No	NA	1	1	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
AF017149.3	18234	No	NA	7	6	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
AY286409.1	16650	No	NA	7	6	0	High-quality	High-quality	99.26	AAI-based (high-confidence)	0.0	1.0	
AY618418.1	12133	No	NA	7	3	0	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
AJ557128.1	8035	No	NA	3	2	0	Low-quality	Genome-fragment	46.48	AAI-based (high-confidence)	0.0	1.0	
AJ557129.1	5339	No	NA	5	3	0	Low-quality	Genome-fragment	32.28	AAI-based (high-confidence)	0.0	1.0	
AJ508757.2	3892	No	NA	2	1	0	Low-quality	Genome-fragment	22.52	AAI-based (high-confidence)	0.0	1.0	
L18870.2	3840	No	NA	3	3	0	Medium-quality	Genome-fragment	72.42	AAI-based (high-confidence)	0.0	1.0	
M88589.2	1403	No	NA	1	1	0	Low-quality	Genome-fragment	26.47	AAI-based (high-confidence)	0.0	1.0	
U01899.1	5283	No	NA	4	2	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
L04573.1	5706	No	NA	5	4	0	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
L23972.1	6828	No	NA	5	3	0	Medium-quality	Genome-fragment	64.52	AAI-based (high-confidence)	0.0	1.0	
X03241.1	1799	No	NA	1	1	0	Low-quality	Genome-fragment	16.88	AAI-based (medium-confidence)	0.0	1.05	
AF282467.1	4349	No	NA	1	1	0	Low-quality	Genome-fragment	14.89	AAI-based (high-confidence)	0.0	1.0	
AF282468.1	3934	No	NA	1	0	0	Low-quality	Genome-fragment	13.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282469.1	3585	No	NA	1	0	0	Low-quality	Genome-fragment	12.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282470.1	3156	No	NA	1	0	0	Low-quality	Genome-fragment	10.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282471.1	2398	No	NA	1	0	0	Low-quality	Genome-fragment	8.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282472.1	2178	No	NA	1	0	0	Low-quality	Genome-fragment	7.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282473.1	2139	No	NA	1	0	0	Low-quality	Genome-fragment	7.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282474.1	2028	No	NA	1	0	0	Low-quality	Genome-fragment	6.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282475.1	1884	No	NA	2	0	0	Low-quality	Genome-fragment	6.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282476.1	1879	No	NA	1	0	0	Low-quality	Genome-fragment	6.41	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF282477.1	1002	No	NA	1	0	0	Low-quality	Genome-fragment	3.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ294757.1	4501	No	NA	1	1	0	Low-quality	Genome-fragment	15.39	AAI-based (high-confidence)	0.0	1.0	
AJ409145.1	3812	No	NA	1	1	0	Low-quality	Genome-fragment	13.03	AAI-based (high-confidence)	0.0	1.0	
AJ293984.1	3572	No	NA	1	1	0	Low-quality	Genome-fragment	12.21	AAI-based (high-confidence)	0.0	1.0	
AJ409146.1	3617	No	NA	1	0	0	Low-quality	Genome-fragment	12.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ409147.1	3164	No	NA	1	0	0	Low-quality	Genome-fragment	10.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ409148.1	2645	No	NA	2	0	0	Low-quality	Genome-fragment	9.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ297427.1	2193	No	NA	2	0	0	Low-quality	Genome-fragment	7.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ297431.1	1936	No	NA	2	0	0	Low-quality	Genome-fragment	6.63	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ297430.1	1900	No	NA	2	0	0	Low-quality	Genome-fragment	6.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AJ297433.1	1801	No	NA	1	0	0	Low-quality	Genome-fragment	6.16	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
U33633.1	2682	No	NA	1	0	0	Low-quality	Genome-fragment	10.22	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
L38899.1	1132	No	NA	1	0	0	Low-quality	Genome-fragment	4.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF020334.1	3849	No	NA	1	0	0	Low-quality	Genome-fragment	14.66	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF020335.1	3808	No	NA	1	1	0	Low-quality	Genome-fragment	14.5	AAI-based (high-confidence)	0.0	1.0	
AF020336.1	3699	No	NA	1	1	0	Low-quality	Genome-fragment	14.09	AAI-based (high-confidence)	0.0	1.0	
U66714.1	3823	No	NA	2	1	0	Low-quality	Genome-fragment	14.56	AAI-based (high-confidence)	0.0	1.0	
U66712.1	1162	No	NA	1	0	0	Low-quality	Genome-fragment	4.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF020337.1	2157	No	NA	1	0	0	Low-quality	Genome-fragment	8.22	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
U66713.1	1938	No	NA	1	1	0	Low-quality	Genome-fragment	7.38	AAI-based (high-confidence)	0.0	1.0	
L46682.1	1914	No	NA	1	0	0	Low-quality	Genome-fragment	7.29	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AF178440.1	9010	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF133290.1	2363	No	NA	1	1	0	Medium-quality	Genome-fragment	51.61	AAI-based (high-confidence)	0.0	1.0	
AF133291.1	2206	No	NA	2	1	0	Low-quality	Genome-fragment	48.18	AAI-based (high-confidence)	0.0	1.0	
M22445.3	4054	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
D10044.1	3410	No	NA	1	1	0	Low-quality	Genome-fragment	39.4	AAI-based (high-confidence)	0.0	1.0	
D10663.1	3074	No	NA	1	1	0	Low-quality	Genome-fragment	35.54	AAI-based (high-confidence)	0.0	1.0	
AJ277268.1	2386	No	NA	2	1	0	Low-quality	Genome-fragment	27.57	AAI-based (high-confidence)	0.0	1.06	
AF315308.1	8146	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AF224490.1	3157	No	NA	2	1	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
